timestamp_utc,timestamp_iso,out_dir,json_path,manifest_path,selection_mode,weight_mode,det_model,omega_m0,omega_k0,z_max,H0_min,H0_max,H0_n,H0_step,n_events,n_events_skipped,gate2_pass,H0_map,H0_map_at_edge,p16,p50,p84,mean,sd,pop_z_mode,pop_z_k,pop_mass_mode,pop_m1_alpha,pop_m_min,pop_m_max,pop_q_beta,pop_m_taper_delta,pop_m_peak,pop_m_peak_sigma,pop_m_peak_frac,selection_include_h0_volume_scaling,pop_z_include_h0_volume_scaling,include_pdet_in_event_term,importance_smoothing,importance_truncate_tau,event_qc_mode,event_min_finite_frac,params_json
20260203_075741UTC,2026-02-03T07:57:41+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmnone_zsc1_xi1,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmnone_zsc1_xi1/json/gr_h0_selection_on_none.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmnone_zsc1_xi1/json/manifest.json,on,none,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.492625469254925,46.4486083408364,62.5929453792138,51.99414128864024,comoving_uniform,0.0,none,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,True,True,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": true, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 471813, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": true, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 0.9}"
20260203_075853UTC,2026-02-03T07:58:53+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/gr_h0_selection_off.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/manifest.json,off,,,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,True,199.0,False,174.70034355375574,187.99505445988763,196.54438199194914,186.19959284491947,10.955356109602716,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 0.9}"
20260203_075853UTC,2026-02-03T07:58:53+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/manifest.json,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,True,199.0,False,174.41887008954785,187.8064046714428,196.4763944973726,186.02307768207663,11.047323587004874,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 471813, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}"
20260203_075853UTC,2026-02-03T07:58:53+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/gr_h0_selection_on_none.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc0_xi0/json/manifest.json,on,none,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.0,40.170830050592656,40.28880299878515,3.00891221144816,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 471813, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 0.9}"
20260203_075917UTC,2026-02-03T07:59:17+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/gr_h0_selection_off.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/manifest.json,off,,,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.0,41.209127469343144,40.77926815330272,1.360775470564613,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,True,True,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": true, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": true, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 0.9}"
20260203_075917UTC,2026-02-03T07:59:17+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/manifest.json,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,True,199.0,False,174.41887008954834,187.80640467144246,196.4763944973728,186.0230776820767,11.047323587004838,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,True,True,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": true, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 471813, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": true, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}"
20260203_075917UTC,2026-02-03T07:59:17+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/gr_h0_selection_on_none.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmpeak_zsc1_xi1/json/manifest.json,on,none,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.0,40.17083005059254,40.288802998785116,3.008912211448115,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,True,True,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": true, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 471813, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": true, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 0.9}"
20260203_075804UTC,2026-02-03T07:58:04+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/gr_h0_selection_off.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/manifest.json,off,,,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,200.0,True,185.88346313628517,194.0731038167152,198.4604874603266,192.76703021319025,6.816515175014569,comoving_uniform,0.0,powerlaw_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 0.9}"
20260203_075804UTC,2026-02-03T07:58:04+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/manifest.json,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,200.0,True,184.97853150735838,193.6939345669388,198.35980415498017,192.27170446454429,7.2520768569518745,comoving_uniform,0.0,powerlaw_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 454405, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.9}"
20260203_075804UTC,2026-02-03T07:58:04+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/gr_h0_selection_on_none.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc0_xi0/json/manifest.json,on,none,snr_mchirp_binned,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.0,40.76765677298778,40.4889087164719,0.8431041439618908,comoving_uniform,0.0,powerlaw_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,False,False,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 454405, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 0.9}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 0.9}"
20260203_075828UTC,2026-02-03T07:58:28+00:00,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc1_xi1,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc1_xi1/json/gr_h0_selection_off.json,outputs/gate2_realdata_sweep2_20260203_074949UTC/zmax0.90_pzcomov_pmqsm_zsc1_xi1/json/manifest.json,off,,,0.31,0.0,0.9,40.0,200.0,161,1.0,33,0,False,40.0,True,40.0,40.64936985500181,43.305421528636124,41.864334786553165,2.342774247636449,comoving_uniform,0.0,powerlaw_q_smooth,2.3,5.0,200.0,0.0,3.0,35.0,5.0,0.1,True,True,False,psis,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": null, ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""psis"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": true, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": true, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 0.9}"
